Cancer-carcinoma_squamous_cell_carcinoma_BRAF_inhibitor_related,hasPrimaryName,carcinoma_squamous_cell_carcinoma_BRAF_inhibitor_related
Cancer-carcinoma_undifferentiated_carcinoma,hasPrimaryName,carcinoma_undifferentiated_carcinoma
Cancer-gastrointestinal_stromal_tumour_NS,hasPrimaryName,gastrointestinal_stromal_tumour_NS
Cancer-gastrointestinal_stromal_tumour_epithelioid,hasPrimaryName,gastrointestinal_stromal_tumour_epithelioid
Cancer-gastrointestinal_stromal_tumour_spindle,hasPrimaryName,gastrointestinal_stromal_tumour_spindle
Cancer-gastrointestinal_stromal_tumour_spindle_and_epithelioid,hasPrimaryName,gastrointestinal_stromal_tumour_spindle_and_epithelioid
Cancer-glioma_NS,hasPrimaryName,glioma_NS
Cancer-glioma_astrocytoma_Grade_IV,hasPrimaryName,glioma_astrocytoma_Grade_IV
Cancer-haematopoietic_neoplasm_acute_leukaemia_of_ambiguous_lineage,hasPrimaryName,haematopoietic_neoplasm_acute_leukaemia_of_ambiguous_lineage
Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia,hasPrimaryName,haematopoietic_neoplasm_acute_myeloid_leukaemia
Cancer-haematopoietic_neoplasm_chronic_myeloid_leukaemia,hasPrimaryName,haematopoietic_neoplasm_chronic_myeloid_leukaemia
Cancer-haematopoietic_neoplasm_myelodysplastic_syndrome,hasPrimaryName,haematopoietic_neoplasm_myelodysplastic_syndrome
Cancer-lymphoid_neoplasm_Burkitt_lymphoma,hasPrimaryName,lymphoid_neoplasm_Burkitt_lymphoma
Cancer-lymphoid_neoplasm_NS,hasPrimaryName,lymphoid_neoplasm_NS
Cancer-lymphoid_neoplasm_acute_lymphoblastic_B_cell_leukaemia,hasPrimaryName,lymphoid_neoplasm_acute_lymphoblastic_B_cell_leukaemia
Cancer-lymphoid_neoplasm_acute_lymphoblastic_leukaemia,hasPrimaryName,lymphoid_neoplasm_acute_lymphoblastic_leukaemia
Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,hasPrimaryName,lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma
Cancer-lymphoid_neoplasm_diffuse_large_B_cell_lymphoma,hasPrimaryName,lymphoid_neoplasm_diffuse_large_B_cell_lymphoma
Cancer-lymphoid_neoplasm_plasma_cell_myeloma,hasPrimaryName,lymphoid_neoplasm_plasma_cell_myeloma
Cancer-malignant_melanoma_NS,hasPrimaryName,malignant_melanoma_NS
Cancer-malignant_melanoma_acral_lentiginous,hasPrimaryName,malignant_melanoma_acral_lentiginous
Cancer-malignant_melanoma_mixed,hasPrimaryName,malignant_melanoma_mixed
Cancer-malignant_melanoma_nodular,hasPrimaryName,malignant_melanoma_nodular
Cancer-malignant_melanoma_superficial_spreading,hasPrimaryName,malignant_melanoma_superficial_spreading
Cancer-neuroblastoma_NS,hasPrimaryName,neuroblastoma_NS
Cancer-other_neoplasm,hasPrimaryName,other_neoplasm
Cancer-primitive_neuroectodermal_tumour-medulloblastoma_NS,hasPrimaryName,primitive_neuroectodermal_tumour-medulloblastoma_NS
Missense,hasWildTypeResidue,G
Missense,hasWildTypeResidue,K
Missense,hasWildTypeResidue,P
Missense,hasWildTypeResidue,E
CodingSilent,hasWildTypeResidue,T
Missense,hasWildTypeResidue,N
Missense,hasWildTypeResidue,L
DeletionInframe,hasWildTypeResidue,None
InsertionInframe,hasWildTypeResidue,None
Missense,implicatedIn,Cancer-haematopoietic_neoplasm_myelodysplastic_syndrome
Missense,implicatedIn,Cancer-haematopoietic_neoplasm_chronic_myelomonocytic_leukaemia
Missense,implicatedIn,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_associated_with_MDS
Missense,implicatedIn,Cancer-carcinoma_adenocarcinoma
Missense,implicatedIn,Cancer-malignant_melanoma_NS
CodingSilent,implicatedIn,Cancer-malignant_melanoma_NS
DeletionInframe,implicatedIn,Cancer-other_ganglioglioma
Missense,implicatedIn,Cancer-carcinoma_NS
InsertionInframe,implicatedIn,Cancer-carcinoma_papillary_carcinoma
InsertionInframe,implicatedIn,Cancer-pulmonary_blastoma_NS
Missense,implicatedIn,Cancer-carcinoma_squamous_cell_carcinoma
Human_BRAF,hasFunctionalDomain,Human_FunctionalDomain-C1_1
Human_BRAF,hasFunctionalDomain,Human_FunctionalDomain-Pkinase_Tyr
Human_EGFR,hasFunctionalDomain,Human_FunctionalDomain-Pkinase_Tyr
Human_BRAF,hasFunctionalDomain,Human_FunctionalDomain-RBD
Human_EGFR,hasFunctionalDomain,Human_FunctionalDomain-Recep_L_domain
Human_BRAF,hasMutation,ComplexDeletionInframe
Human_BRAF,associatedWith,Cancer-adenoma_NS
Human_ATM,associatedWith,Cancer-adenoma_NS
Human_BRAF,associatedWith,Cancer-carcinoid-endocrine_tumour_NS
Human_EGFR,associatedWith,Cancer-carcinoid-endocrine_tumour_NS
Human_ATM,associatedWith,Cancer-carcinoid-endocrine_tumour_NS
Human_BRAF,associatedWith,Cancer-carcinoma_mixed_adenosquamous_carcinoma
